# x f(x) derivative
-2.16819 -0.826807 -0.562486
-2.16319 -0.829609 -0.558345
-2.15819 -0.832391 -0.55419
-2.15319 -0.835151 -0.550021
-2.14819 -0.837891 -0.545838
-2.14319 -0.840609 -0.541642
-2.13819 -0.843307 -0.537432
-2.13319 -0.845984 -0.533209
-2.12819 -0.848639 -0.528972
-2.12319 -0.851273 -0.524722
-2.11819 -0.853886 -0.520459
-2.11319 -0.856478 -0.516184
-2.10819 -0.859048 -0.511895
-2.10319 -0.861597 -0.507593
-2.09819 -0.864124 -0.503279
-2.09319 -0.86663 -0.498952
-2.08819 -0.869114 -0.494613
-2.08319 -0.871576 -0.490261
-2.07819 -0.874016 -0.485897
-2.07319 -0.876435 -0.481521
-2.06819 -0.878831 -0.477133
-2.06319 -0.881206 -0.472732
-2.05819 -0.883559 -0.46832
-2.05319 -0.885889 -0.463897
-2.04819 -0.888198 -0.459462
-2.04319 -0.890484 -0.455015
-2.03819 -0.892748 -0.450557
-2.03319 -0.894989 -0.446087
-2.02819 -0.897209 -0.441607
-2.02319 -0.899405 -0.437115
-2.01819 -0.90158 -0.432613
-2.01319 -0.903732 -0.4281
-2.00819 -0.905861 -0.423576
-2.00319 -0.907967 -0.419041
-1.99819 -0.910051 -0.414496
-1.99319 -0.912112 -0.409941
-1.98819 -0.91415 -0.405375
-1.98319 -0.916166 -0.400799
-1.97819 -0.918158 -0.396213
-1.97319 -0.920128 -0.391618
-1.96819 -0.922075 -0.387012
-1.96319 -0.923998 -0.382397
-1.95819 -0.925899 -0.377772
-1.95319 -0.927776 -0.373138
-1.94819 -0.92963 -0.368494
-1.94319 -0.931461 -0.363842
-1.93819 -0.933268 -0.35918
-1.93319 -0.935053 -0.354509
-1.92819 -0.936813 -0.349829
-1.92319 -0.938551 -0.345141
-1.91819 -0.940265 -0.340444
-1.91319 -0.941955 -0.335738
-1.90819 -0.943622 -0.331024
-1.90319 -0.945266 -0.326302
-1.89819 -0.946885 -0.321572
-1.89319 -0.948481 -0.316833
-1.88819 -0.950054 -0.312087
-1.88319 -0.951602 -0.307333
-1.87819 -0.953127 -0.302571
-1.87319 -0.954628 -0.297802
-1.86819 -0.956105 -0.293025
-1.86319 -0.957558 -0.288241
-1.85819 -0.958987 -0.283449
-1.85319 -0.960392 -0.278651
-1.84819 -0.961774 -0.273845
-1.84319 -0.963131 -0.269033
-1.83819 -0.964464 -0.264214
-1.83319 -0.965773 -0.259389
-1.82819 -0.967058 -0.254556
-1.82319 -0.968319 -0.249718
-1.81819 -0.969555 -0.244873
-1.81319 -0.970767 -0.240022
-1.80819 -0.971955 -0.235166
-1.80319 -0.973119 -0.230303
-1.79819 -0.974258 -0.225434
-1.79319 -0.975373 -0.22056
-1.78819 -0.976464 -0.215681
-1.78319 -0.97753 -0.210796
-1.77819 -0.978572 -0.205906
-1.77319 -0.979589 -0.20101
-1.76819 -0.980582 -0.19611
-1.76319 -0.98155 -0.191204
-1.75819 -0.982494 -0.186294
-1.75319 -0.983413 -0.181379
-1.74819 -0.984308 -0.17646
-1.74319 -0.985178 -0.171536
-1.73819 -0.986023 -0.166608
-1.73319 -0.986844 -0.161676
-1.72819 -0.98764 -0.15674
-1.72319 -0.988411 -0.1518
-1.71819 -0.989158 -0.146856
-1.71319 -0.98988 -0.141908
-1.70819 -0.990577 -0.136957
-1.70319 -0.991249 -0.132003
-1.69819 -0.991897 -0.127045
-1.69319 -0.99252 -0.122084
-1.68819 -0.993118 -0.11712
-1.68319 -0.993691 -0.112153
-1.67819 -0.994239 -0.107183
-1.67319 -0.994763 -0.10221
-1.66819 -0.995261 -0.0972351
-1.66319 -0.995735 -0.0922576
-1.65819 -0.996184 -0.0872778
-1.65319 -0.996608 -0.0822958
-1.64819 -0.997007 -0.0773118
-1.64319 -0.997381 -0.0723258
-1.63819 -0.99773 -0.067338
-1.63319 -0.998054 -0.0623485
-1.62819 -0.998354 -0.0573575
-1.62319 -0.998628 -0.052365
-1.61819 -0.998877 -0.0473712
-1.61319 -0.999102 -0.0423763
-1.60819 -0.999301 -0.0373803
-1.60319 -0.999476 -0.0323833
-1.59819 -0.999625 -0.0273856
-1.59319 -0.999749 -0.0223871
-1.58819 -0.999849 -0.0173881
-1.58319 -0.999923 -0.0123887
-1.57819 -0.999973 -0.00738891
-1.57319 -0.999997 -0.00238898
-1.56819 -0.999997 0.00261102
-1.56319 -0.999971 0.00761095
-1.55819 -0.99992 0.0126107
-1.55319 -0.999845 0.0176101
-1.54819 -0.999744 0.0226091
-1.54319 -0.999619 0.0276075
-1.53819 -0.999468 0.0326052
-1.53319 -0.999293 0.0376022
-1.52819 -0.999092 0.0425981
-1.52319 -0.998867 0.047593
-1.51819 -0.998616 0.0525868
-1.51319 -0.998341 0.0575792
-1.50819 -0.998041 0.0625701
-1.50319 -0.997715 0.0675595
-1.49819 -0.997365 0.0725472
-1.49319 -0.99699 0.0775331
-1.48819 -0.99659 0.0825171
-1.48319 -0.996165 0.087499
-1.47819 -0.995715 0.0924787
-1.47319 -0.99524 0.0974561
-1.46819 -0.99474 0.102431
-1.46319 -0.994216 0.107403
-1.45819 -0.993666 0.112373
-1.45319 -0.993092 0.11734
-1.44819 -0.992493 0.122304
-1.44319 -0.991869 0.127265
-1.43819 -0.99122 0.132223
-1.43319 -0.990547 0.137177
-1.42819 -0.989848 0.142128
-1.42319 -0.989125 0.147076
-1.41819 -0.988378 0.152019
-1.41319 -0.987605 0.156959
-1.40819 -0.986808 0.161895
-1.40319 -0.985986 0.166827
-1.39819 -0.98514 0.171755
-1.39319 -0.984269 0.176679
-1.38819 -0.983373 0.181598
-1.38319 -0.982453 0.186512
-1.37819 -0.981508 0.191422
-1.37319 -0.980538 0.196327
-1.36819 -0.979545 0.201228
-1.36319 -0.978526 0.206123
-1.35819 -0.977483 0.211013
-1.35319 -0.976416 0.215898
-1.34819 -0.975324 0.220777
-1.34319 -0.974208 0.225651
-1.33819 -0.973068 0.230519
-1.33319 -0.971903 0.235381
-1.32819 -0.970714 0.240238
-1.32319 -0.969501 0.245089
-1.31819 -0.968263 0.249933
-1.31319 -0.967001 0.254771
-1.30819 -0.965715 0.259603
-1.30319 -0.964405 0.264428
-1.29819 -0.963071 0.269247
-1.29319 -0.961713 0.274059
-1.28819 -0.960331 0.278864
-1.28319 -0.958924 0.283662
-1.27819 -0.957494 0.288453
-1.27319 -0.95604 0.293237
-1.26819 -0.954562 0.298014
-1.26319 -0.95306 0.302783
-1.25819 -0.951534 0.307544
-1.25319 -0.949984 0.312298
-1.24819 -0.948411 0.317044
-1.24319 -0.946814 0.321782
-1.23819 -0.945193 0.326512
-1.23319 -0.943549 0.331234
-1.22819 -0.941881 0.335948
-1.22319 -0.940189 0.340653
-1.21819 -0.938474 0.345349
-1.21319 -0.936736 0.350037
-1.20819 -0.934974 0.354717
-1.20319 -0.933189 0.359387
-1.19819 -0.93138 0.364049
-1.19319 -0.929548 0.368701
-1.18819 -0.927693 0.373344
-1.18319 -0.925815 0.377978
-1.17819 -0.923913 0.382602
-1.17319 -0.921989 0.387217
-1.16819 -0.920041 0.391822
-1.16319 -0.91807 0.396417
-1.15819 -0.916077 0.401003
-1.15319 -0.91406 0.405578
-1.14819 -0.912021 0.410143
-1.14319 -0.909959 0.414698
-1.13819 -0.907874 0.419243
-1.13319 -0.905767 0.423777
-1.12819 -0.903636 0.4283
-1.12319 -0.901484 0.432813
-1.11819 -0.899308 0.437315
-1.11319 -0.897111 0.441806
-1.10819 -0.89489 0.446286
-1.10319 -0.892648 0.450755
-1.09819 -0.890383 0.455213
-1.09319 -0.888096 0.459659
-1.08819 -0.885786 0.464094
-1.08319 -0.883455 0.468517
-1.07819 -0.881101 0.472928
-1.07319 -0.878725 0.477328
-1.06819 -0.876328 0.481715
-1.06319 -0.873908 0.486091
-1.05819 -0.871467 0.490454
-1.05319 -0.869004 0.494806
-1.04819 -0.866519 0.499144
-1.04319 -0.864012 0.503471
-1.03819 -0.861484 0.507784
-1.03319 -0.858934 0.512085
-1.02819 -0.856363 0.516374
-1.02319 -0.853771 0.520649
-1.01819 -0.851157 0.524911
-1.01319 -0.848522 0.529161
-1.00819 -0.845865 0.533397
-1.00319 -0.843188 0.537619
-0.998185 -0.840489 0.541828
-0.993185 -0.837769 0.546024
-0.988185 -0.835029 0.550206
-0.983185 -0.832267 0.554374
-0.978185 -0.829485 0.558529
-0.973185 -0.826682 0.562669
-0.968185 -0.823859 0.566796
-0.963185 -0.821014 0.570908
-0.958185 -0.818149 0.575006
-0.953185 -0.815264 0.579089
-0.948185 -0.812359 0.583158
-0.943185 -0.809433 0.587213
-0.938185 -0.806486 0.591253
-0.933185 -0.80352 0.595278
-0.928185 -0.800534 0.599288
-0.923185 -0.797527 0.603283
-0.918185 -0.794501 0.607263
-0.913185 -0.791455 0.611228
-0.908185 -0.788389 0.615177
-0.903185 -0.785303 0.619112
-0.898185 -0.782198 0.62303
-0.893185 -0.779073 0.626934
-0.888185 -0.775928 0.630821
-0.883185 -0.772764 0.634693
-0.878185 -0.769581 0.638549
-0.873185 -0.766379 0.642389
-0.868185 -0.763158 0.646213
-0.863185 -0.759917 0.65002
-0.858185 -0.756657 0.653812
-0.853185 -0.753379 0.657587
-0.848185 -0.750082 0.661345
-0.843185 -0.746765 0.665088
-0.838185 -0.743431 0.668813
-0.833185 -0.740077 0.672522
-0.828185 -0.736705 0.676214
-0.823185 -0.733315 0.679889
-0.818185 -0.729907 0.683547
-0.813185 -0.72648 0.687188
-0.808185 -0.723035 0.690812
-0.803185 -0.719572 0.694418
-0.798185 -0.716091 0.698007
-0.793185 -0.712592 0.701579
-0.788185 -0.709075 0.705133
-0.783185 -0.70554 0.70867
-0.778185 -0.701988 0.712189
-0.773185 -0.698418 0.71569
-0.768185 -0.694831 0.719173
-0.763185 -0.691227 0.722638
-0.758185 -0.687605 0.726085
-0.753185 -0.683966 0.729514
-0.748185 -0.68031 0.732925
-0.743185 -0.676637 0.736317
-0.738185 -0.672947 0.739691
-0.733185 -0.66924 0.743046
-0.728185 -0.665516 0.746383
-0.723185 -0.661776 0.749702
-0.718185 -0.658019 0.753001
-0.713185 -0.654246 0.756282
-0.708185 -0.650457 0.759544
-0.703185 -0.646651 0.762786
-0.698185 -0.642829 0.76601
-0.693185 -0.638991 0.769215
-0.688185 -0.635137 0.7724
-0.683185 -0.631267 0.775566
-0.678185 -0.627381 0.778713
-0.673185 -0.62348 0.78184
-0.668185 -0.619563 0.784947
-0.663185 -0.61563 0.788035
-0.658185 -0.611682 0.791104
-0.653185 -0.607719 0.794152
-0.648185 -0.603741 0.797181
-0.643185 -0.599747 0.800189
-0.638185 -0.595739 0.803178
-0.633185 -0.591716 0.806147
-0.628185 -0.587677 0.809095
-0.623185 -0.583625 0.812024
-0.618185 -0.579557 0.814932
-0.613185 -0.575475 0.817819
-0.608185 -0.571379 0.820686
-0.603185 -0.567269 0.823533
-0.598185 -0.563144 0.826359
-0.593185 -0.559005 0.829164
-0.588185 -0.554852 0.831949
-0.583185 -0.550686 0.834713
-0.578185 -0.546505 0.837456
-0.573185 -0.542311 0.840178
-0.568185 -0.538103 0.842879
-0.563185 -0.533882 0.845559
-0.558185 -0.529648 0.848218
-0.553185 -0.5254 0.850855
-0.548185 -0.521139 0.853472
-0.543185 -0.516865 0.856067
-0.538185 -0.512579 0.85864
-0.533185 -0.508279 0.861192
-0.528185 -0.503967 0.863723
-0.523185 -0.499642 0.866232
-0.518185 -0.495304 0.868719
-0.513185 -0.490955 0.871185
-0.508185 -0.486593 0.873629
-0.503185 -0.482218 0.876051
-0.498185 -0.477832 0.878451
-0.493185 -0.473434 0.880829
-0.488185 -0.469024 0.883185
-0.483185 -0.464602 0.88552
-0.478185 -0.460169 0.887831
-0.473185 -0.455724 0.890121
-0.468185 -0.451268 0.892389
-0.463185 -0.4468 0.894634
-0.458185 -0.442321 0.896857
-0.453185 -0.437832 0.899057
-0.448185 -0.433331 0.901235
-0.443185 -0.428819 0.90339
-0.438185 -0.424297 0.905523
-0.433185 -0.419764 0.907633
-0.428185 -0.415221 0.909721
-0.423185 -0.410667 0.911785
-0.418185 -0.406103 0.913827
-0.413185 -0.401529 0.915846
-0.408185 -0.396944 0.917843
-0.403185 -0.39235 0.919816
-0.398185 -0.387746 0.921766
-0.393185 -0.383133 0.923693
-0.388185 -0.378509 0.925597
-0.383185 -0.373877 0.927478
-0.378185 -0.369235 0.929336
-0.373185 -0.364583 0.931171
-0.368185 -0.359923 0.932982
-0.363185 -0.355254 0.93477
-0.358185 -0.350575 0.936535
-0.353185 -0.345888 0.938276
-0.348185 -0.341193 0.939993
-0.343185 -0.336488 0.941688
-0.338185 -0.331776 0.943358
-0.333185 -0.327055 0.945005
-0.328185 -0.322326 0.946629
-0.323185 -0.317589 0.948229
-0.318185 -0.312843 0.949805
-0.313185 -0.308091 0.951357
-0.308185 -0.30333 0.952886
-0.303185 -0.298562 0.95439
-0.298185 -0.293786 0.955871
-0.293185 -0.289003 0.957328
-0.288185 -0.284213 0.958761
-0.283185 -0.279415 0.96017
-0.278185 -0.274611 0.961555
-0.273185 -0.2698 0.962916
-0.268185 -0.264982 0.964253
-0.263185 -0.260157 0.965566
-0.258185 -0.255326 0.966855
-0.253185 -0.250489 0.968119
-0.248185 -0.245645 0.96936
-0.243185 -0.240795 0.970576
-0.238185 -0.23594 0.971768
-0.233185 -0.231078 0.972935
-0.228185 -0.22621 0.974079
-0.223185 -0.221337 0.975197
-0.218185 -0.216458 0.976292
-0.213185 -0.211574 0.977362
-0.208185 -0.206685 0.978408
-0.203185 -0.20179 0.979429
-0.198185 -0.19689 0.980425
-0.193185 -0.191986 0.981398
-0.188185 -0.187077 0.982345
-0.183185 -0.182163 0.983268
-0.178185 -0.177244 0.984167
-0.173185 -0.172321 0.985041
-0.168185 -0.167394 0.98589
-0.163185 -0.162462 0.986715
-0.158185 -0.157526 0.987515
-0.153185 -0.152587 0.98829
-0.148185 -0.147644 0.989041
-0.143185 -0.142697 0.989766
-0.138185 -0.137746 0.990468
-0.133185 -0.132792 0.991144
-0.128185 -0.127835 0.991796
-0.123185 -0.122874 0.992422
-0.118185 -0.11791 0.993024
-0.113185 -0.112944 0.993601
-0.108185 -0.107974 0.994154
-0.103185 -0.103002 0.994681
-0.0981853 -0.0980276 0.995184
-0.0931853 -0.0930505 0.995661
-0.0881853 -0.0880711 0.996114
-0.0831853 -0.0830894 0.996542
-0.0781853 -0.0781057 0.996945
-0.0731853 -0.07312 0.997323
-0.0681853 -0.0681325 0.997676
-0.0631853 -0.0631433 0.998004
-0.0581853 -0.0581525 0.998308
-0.0531853 -0.0531602 0.998586
-0.0481853 -0.0481667 0.998839
-0.0431853 -0.0431719 0.999068
-0.0381853 -0.038176 0.999271
-0.0331853 -0.0331792 0.999449
-0.0281853 -0.0281816 0.999603
-0.0231853 -0.0231832 0.999731
-0.0181853 -0.0181843 0.999835
-0.0131853 -0.0131849 0.999913
-0.00818531 -0.00818522 0.999967
-0.00318531 -0.0031853 0.999995
0.00181469 0.00181469 0.999998
0.00681469 0.00681464 0.999977
0.0118147 0.0118144 0.99993
0.0168147 0.0168139 0.999859
0.0218147 0.021813 0.999762
0.0268147 0.0268115 0.999641
0.0318147 0.0318093 0.999494
0.0368147 0.0368064 0.999322
0.0418147 0.0418025 0.999126
0.0468147 0.0467976 0.998904
0.0518147 0.0517915 0.998658
0.0568147 0.0567841 0.998386
0.0618147 0.0617753 0.99809
0.0668147 0.066765 0.997769
0.0718147 0.071753 0.997422
0.0768147 0.0767392 0.997051
0.0818147 0.0817235 0.996655
0.0868147 0.0867057 0.996234
0.0918147 0.0916857 0.995788
0.0968147 0.0966635 0.995317
0.101815 0.101639 0.994821
0.106815 0.106612 0.994301
0.111815 0.111582 0.993755
0.116815 0.116549 0.993185
0.121815 0.121514 0.99259
0.126815 0.126475 0.99197
0.131815 0.131433 0.991325
0.136815 0.136388 0.990655
0.141815 0.14134 0.989961
0.146815 0.146288 0.989242
0.151815 0.151232 0.988498
0.156815 0.156173 0.98773
0.161815 0.161109 0.986937
0.166815 0.166042 0.986119
0.171815 0.170971 0.985276
0.176815 0.175895 0.984409
0.181815 0.180815 0.983517
0.186815 0.18573 0.982601
0.191815 0.190641 0.98166
0.196815 0.195547 0.980694
0.201815 0.200448 0.979704
0.206815 0.205344 0.97869
0.211815 0.210234 0.977651
0.216815 0.21512 0.976588
0.221815 0.22 0.9755
0.226815 0.224875 0.974388
0.231815 0.229744 0.973251
0.236815 0.234607 0.97209
0.241815 0.239465 0.970905
0.246815 0.244316 0.969696
0.251815 0.249162 0.968462
0.256815 0.254001 0.967204
0.261815 0.258834 0.965922
0.266815 0.26366 0.964616
0.271815 0.26848 0.963285
0.276815 0.273293 0.961931
0.281815 0.278099 0.960552
0.286815 0.282898 0.95915
0.291815 0.287691 0.957723
0.296815 0.292476 0.956273
0.301815 0.297253 0.954799
0.306815 0.302024 0.9533
0.311815 0.306786 0.951778
0.316815 0.311541 0.950233
0.321815 0.316289 0.948663
0.326815 0.321028 0.94707
0.331815 0.325759 0.945453
0.336815 0.330482 0.943812
0.341815 0.335197 0.942148
0.346815 0.339904 0.94046
0.351815 0.344602 0.938749
0.356815 0.349291 0.937014
0.361815 0.353972 0.935256
0.366815 0.358644 0.933474
0.371815 0.363307 0.93167
0.376815 0.367961 0.929841
0.381815 0.372605 0.92799
0.386815 0.37724 0.926115
0.391815 0.381866 0.924218
0.396815 0.386483 0.922297
0.401815 0.391089 0.920353
0.406815 0.395686 0.918386
0.411815 0.400273 0.916396
0.416815 0.40485 0.914383
0.421815 0.409417 0.912347
0.426815 0.413973 0.910289
0.431815 0.41852 0.908208
0.436815 0.423055 0.906104
0.441815 0.427581 0.903977
0.446815 0.432095 0.901828
0.451815 0.436599 0.899656
0.456815 0.441092 0.897462
0.461815 0.445573 0.895245
0.466815 0.450044 0.893006
0.471815 0.454503 0.890745
0.476815 0.458951 0.888461
0.481815 0.463388 0.886155
0.486815 0.467813 0.883827
0.491815 0.472226 0.881477
0.496815 0.476628 0.879105
0.501815 0.481017 0.876711
0.506815 0.485395 0.874295
0.511815 0.48976 0.871857
0.516815 0.494113 0.869397
0.521815 0.498454 0.866916
0.526815 0.502782 0.864413
0.531815 0.507098 0.861888
0.536815 0.511401 0.859342
0.541815 0.515692 0.856774
0.546815 0.519969 0.854185
0.551815 0.524233 0.851575
0.556815 0.528485 0.848943
0.561815 0.532723 0.84629
0.566815 0.536948 0.843616
0.571815 0.541159 0.84092
0.576815 0.545357 0.838204
0.581815 0.549541 0.835467
0.586815 0.553711 0.832709
0.591815 0.557868 0.82993
0.596815 0.562011 0.82713
0.601815 0.566139 0.82431
0.606815 0.570254 0.821469
0.611815 0.574354 0.818607
0.616815 0.57844 0.815725
0.621815 0.582511 0.812823
0.626815 0.586568 0.8099
0.631815 0.59061 0.806957
0.636815 0.594637 0.803994
0.641815 0.59865 0.801011
0.646815 0.602648 0.798007
0.651815 0.60663 0.794984
0.656815 0.610597 0.791941
0.661815 0.614549 0.788878
0.666815 0.618486 0.785796
0.671815 0.622407 0.782693
0.676815 0.626313 0.779572
0.681815 0.630203 0.77643
0.686815 0.634077 0.77327
0.691815 0.637936 0.77009
0.696815 0.641778 0.76689
0.701815 0.645605 0.763672
0.706815 0.649415 0.760434
0.711815 0.653209 0.757178
0.716815 0.656987 0.753902
0.721815 0.660748 0.750608
0.726815 0.664493 0.747295
0.731815 0.668221 0.743963
0.736815 0.671932 0.740613
0.741815 0.675627 0.737244
0.746815 0.679305 0.733856
0.751815 0.682965 0.730451
0.756815 0.686609 0.727027
0.761815 0.690236 0.723585
0.766815 0.693845 0.720124
0.771815 0.697437 0.716646
0.776815 0.701011 0.71315
0.781815 0.704568 0.709636
0.786815 0.708108 0.706104
0.791815 0.711629 0.702555
0.796815 0.715133 0.698988
0.801815 0.718619 0.695404
0.806815 0.722087 0.691802
0.811815 0.725537 0.688183
0.816815 0.728969 0.684547
0.821815 0.732383 0.680893
0.826815 0.735778 0.677223
0.831815 0.739155 0.673536
0.836815 0.742513 0.669831
0.841815 0.745853 0.66611
0.846815 0.749174 0.662373
0.851815 0.752477 0.658619
0.856815 0.755761 0.654848
0.861815 0.759025 0.651061
0.866815 0.762271 0.647258
0.871815 0.765498 0.643438
0.876815 0.768705 0.639603
0.881815 0.771894 0.635751
0.886815 0.775063 0.631884
0.891815 0.778213 0.628001
0.896815 0.781343 0.624102
0.901815 0.784454 0.620187
0.906815 0.787545 0.616257
0.911815 0.790616 0.612312
0.916815 0.793668 0.608351
0.921815 0.7967 0.604375
0.926815 0.799712 0.600384
0.931815 0.802704 0.596378
0.936815 0.805675 0.592357
0.941815 0.808627 0.588322
0.946815 0.811559 0.584271
0.951815 0.81447 0.580206
0.956815 0.817361 0.576126
0.961815 0.820231 0.572032
0.966815 0.823081 0.567924
0.971815 0.82591 0.563802
0.976815 0.828719 0.559665
0.981815 0.831507 0.555515
0.986815 0.834274 0.55135
0.991815 0.83702 0.547172
0.996815 0.839746 0.54298
1.00181 0.84245 0.538774
1.00681 0.845133 0.534555
1.01181 0.847796 0.530323
1.01681 0.850437 0.526078
1.02181 0.853056 0.521819
1.02681 0.855655 0.517547
1.03181 0.858232 0.513262
1.03681 0.860787 0.508965
1.04181 0.863321 0.504654
1.04681 0.865834 0.500332
1.05181 0.868325 0.495996
1.05681 0.870794 0.491648
1.06181 0.873241 0.487288
1.06681 0.875667 0.482916
1.07181 0.87807 0.478532
1.07681 0.880452 0.474135
1.08181 0.882812 0.469727
1.08681 0.885149 0.465307
1.09181 0.887465 0.460876
1.09681 0.889758 0.456433
1.10181 0.892029 0.451978
1.10681 0.894278 0.447512
1.11181 0.896504 0.443035
1.11681 0.898708 0.438547
1.12181 0.90089 0.434048
1.12681 0.903049 0.429538
1.13181 0.905185 0.425018
1.13681 0.907299 0.420487
1.14181 0.90939 0.415945
1.14681 0.911458 0.411393
1.15181 0.913504 0.40683
1.15681 0.915526 0.402258
1.16181 0.917526 0.397675
1.16681 0.919503 0.393083
1.17181 0.921457 0.38848
1.17681 0.923388 0.383868
1.18181 0.925296 0.379246
1.18681 0.92718 0.374615
1.19181 0.929042 0.369975
1.19681 0.93088 0.365325
1.20181 0.932695 0.360666
1.20681 0.934487 0.355998
1.21181 0.936255 0.351321
1.21681 0.938 0.346635
1.22181 0.939721 0.341941
1.22681 0.941419 0.337238
1.23181 0.943094 0.332527
1.23681 0.944745 0.327807
1.24181 0.946372 0.323079
1.24681 0.947975 0.318344
1.25181 0.949555 0.3136
1.25681 0.951111 0.308848
1.26181 0.952644 0.304089
1.26681 0.954152 0.299322
1.27181 0.955637 0.294547
1.27681 0.957098 0.289765
1.28181 0.958535 0.284976
1.28681 0.959947 0.28018
1.29181 0.961336 0.275377
1.29681 0.962701 0.270567
1.30181 0.964042 0.26575
1.30681 0.965359 0.260926
1.31181 0.966651 0.256096
1.31681 0.96792 0.25126
1.32181 0.969164 0.246417
1.32681 0.970384 0.241568
1.33181 0.97158 0.236713
1.33681 0.972751 0.231852
1.34181 0.973898 0.226986
1.34681 0.975021 0.222114
1.35181 0.976119 0.217236
1.35681 0.977193 0.212352
1.36181 0.978243 0.207464
1.36681 0.979268 0.20257
1.37181 0.980268 0.197671
1.37681 0.981244 0.192767
1.38181 0.982196 0.187859
1.38681 0.983123 0.182945
1.39181 0.984026 0.178028
1.39681 0.984903 0.173105
1.40181 0.985757 0.168179
1.40681 0.986585 0.163248
1.41181 0.987389 0.158313
1.41681 0.988168 0.153374
1.42181 0.988923 0.148431
1.42681 0.989653 0.143485
1.43181 0.990358 0.138535
1.43681 0.991038 0.133581
1.44181 0.991693 0.128624
1.44681 0.992324 0.123664
1.45181 0.99293 0.118701
1.45681 0.993511 0.113735
1.46181 0.994067 0.108766
1.46681 0.994599 0.103794
1.47181 0.995105 0.0988201
1.47681 0.995587 0.0938433
1.48181 0.996044 0.0888643
1.48681 0.996476 0.0838829
1.49181 0.996883 0.0788995
1.49681 0.997265 0.0739142
1.50181 0.997622 0.0689269
1.50681 0.997954 0.063938
1.51181 0.998261 0.0589474
1.51681 0.998543 0.0539554
1.52181 0.998801 0.0489621
1.52681 0.999033 0.0439675
1.53181 0.99924 0.0389718
1.53681 0.999423 0.0339751
1.54181 0.99958 0.0289776
1.54681 0.999712 0.0239793
1.55181 0.99982 0.0189805
1.55681 0.999902 0.0139812
1.56181 0.99996 0.00898151
1.56681 0.999992 0.00398162
1.57181 0.999999 -0.00101837
1.57681 0.999982 -0.00601833
1.58181 0.999939 -0.0110181
1.58681 0.999872 -0.0160177
1.59181 0.999779 -0.0210168
1.59681 0.999662 -0.0260154
1.60181 0.999519 -0.0310134
1.60681 0.999351 -0.0360106
1.61181 0.999159 -0.0410069
1.61681 0.998941 -0.0460021
1.62181 0.998699 -0.0509962
1.62681 0.998431 -0.0559891
1.63181 0.998139 -0.0609805
1.63681 0.997822 -0.0659704
1.64181 0.997479 -0.0709587
1.64681 0.997112 -0.0759452
1.65181 0.99672 -0.0809298
1.65681 0.996303 -0.0859123
1.66181 0.995861 -0.0908927
1.66681 0.995394 -0.0958709
1.67181 0.994902 -0.100847
1.67681 0.994385 -0.10582
1.68181 0.993844 -0.11079
1.68681 0.993277 -0.115758
1.69181 0.992686 -0.120723
1.69681 0.99207 -0.125685
1.70181 0.991429 -0.130644
1.70681 0.990764 -0.135599
1.71181 0.990073 -0.140551
1.71681 0.989358 -0.1455
1.72181 0.988618 -0.150445
1.72681 0.987854 -0.155386
1.73181 0.987065 -0.160323
1.73681 0.986251 -0.165257
1.74181 0.985412 -0.170186
1.74681 0.984549 -0.175111
1.75181 0.983661 -0.180031
1.75681 0.982748 -0.184947
1.76181 0.981811 -0.189859
1.76681 0.98085 -0.194765
1.77181 0.979864 -0.199667
1.77681 0.978853 -0.204564
1.78181 0.977818 -0.209456
1.78681 0.976759 -0.214342
1.79181 0.975675 -0.219223
1.79681 0.974566 -0.224099
1.80181 0.973434 -0.228969
1.80681 0.972277 -0.233833
1.81181 0.971095 -0.238692
1.81681 0.96989 -0.243544
1.82181 0.96866 -0.248391
1.82681 0.967406 -0.253231
1.83181 0.966128 -0.258065
1.83681 0.964825 -0.262892
1.84181 0.963499 -0.267713
1.84681 0.962148 -0.272527
1.85181 0.960774 -0.277334
1.85681 0.959375 -0.282135
1.86181 0.957952 -0.286928
1.86681 0.956506 -0.291714
1.87181 0.955035 -0.296493
1.87681 0.953541 -0.301264
1.88181 0.952022 -0.306028
1.88681 0.95048 -0.310785
1.89181 0.948915 -0.315533
1.89681 0.947325 -0.320274
1.90181 0.945712 -0.325006
1.90681 0.944075 -0.329731
1.91181 0.942415 -0.334447
1.91681 0.940731 -0.339155
1.92181 0.939023 -0.343854
1.92681 0.937292 -0.348545
1.93181 0.935538 -0.353227
1.93681 0.93376 -0.3579
1.94181 0.931959 -0.362565
1.94681 0.930134 -0.36722
1.95181 0.928286 -0.371866
1.95681 0.926415 -0.376503
1.96181 0.924521 -0.38113
1.96681 0.922604 -0.385748
1.97181 0.920664 -0.390356
1.97681 0.918701 -0.394955
1.98181 0.916714 -0.399543
1.98681 0.914705 -0.404122
1.99181 0.912673 -0.40869
1.99681 0.910618 -0.413248
2.00181 0.908541 -0.417796
2.00681 0.90644 -0.422334
2.01181 0.904317 -0.426861
2.01681 0.902172 -0.431377
2.02181 0.900004 -0.435882
2.02681 0.897813 -0.440377
2.03181 0.8956 -0.44486
2.03681 0.893364 -0.449333
2.04181 0.891107 -0.453794
2.04681 0.888827 -0.458244
2.05181 0.886524 -0.462682
2.05681 0.8842 -0.467109
2.06181 0.881853 -0.471524
2.06681 0.879484 -0.475928
2.07181 0.877094 -0.480319
2.07681 0.874681 -0.484698
