# x f(x) derivative
-0.575 -0.190109 0.991875
-0.57 -0.185193 0.9747
-0.565 -0.180362 0.957675
-0.56 -0.175616 0.9408
-0.555 -0.170954 0.924075
-0.55 -0.166375 0.9075
-0.545 -0.161879 0.891075
-0.54 -0.157464 0.8748
-0.535 -0.15313 0.858675
-0.53 -0.148877 0.8427
-0.525 -0.144703 0.826875
-0.52 -0.140608 0.8112
-0.515 -0.136591 0.795675
-0.51 -0.132651 0.7803
-0.505 -0.128788 0.765075
-0.5 -0.125 0.75
-0.495 -0.121287 0.735075
-0.49 -0.117649 0.7203
-0.485 -0.114084 0.705675
-0.48 -0.110592 0.6912
-0.475 -0.107172 0.676875
-0.47 -0.103823 0.6627
-0.465 -0.100545 0.648675
-0.46 -0.097336 0.6348
-0.455 -0.0941964 0.621075
-0.45 -0.091125 0.6075
-0.445 -0.0881211 0.594075
-0.44 -0.085184 0.5808
-0.435 -0.0823129 0.567675
-0.43 -0.079507 0.5547
-0.425 -0.0767656 0.541875
-0.42 -0.074088 0.5292
-0.415 -0.0714734 0.516675
-0.41 -0.068921 0.5043
-0.405 -0.0664301 0.492075
-0.4 -0.064 0.48
-0.395 -0.0616299 0.468075
-0.39 -0.059319 0.4563
-0.385 -0.0570666 0.444675
-0.38 -0.054872 0.4332
-0.375 -0.0527344 0.421875
-0.37 -0.050653 0.4107
-0.365 -0.0486271 0.399675
-0.36 -0.046656 0.3888
-0.355 -0.0447389 0.378075
-0.35 -0.042875 0.3675
-0.345 -0.0410636 0.357075
-0.34 -0.039304 0.3468
-0.335 -0.0375954 0.336675
-0.33 -0.035937 0.3267
-0.325 -0.0343281 0.316875
-0.32 -0.032768 0.3072
-0.315 -0.0312559 0.297675
-0.31 -0.029791 0.2883
-0.305 -0.0283726 0.279075
-0.3 -0.027 0.27
-0.295 -0.0256724 0.261075
-0.29 -0.024389 0.2523
-0.285 -0.0231491 0.243675
-0.28 -0.021952 0.2352
-0.275 -0.0207969 0.226875
-0.27 -0.019683 0.2187
-0.265 -0.0186096 0.210675
-0.26 -0.017576 0.2028
-0.255 -0.0165814 0.195075
-0.25 -0.015625 0.1875
-0.245 -0.0147061 0.180075
-0.24 -0.013824 0.1728
-0.235 -0.0129779 0.165675
-0.23 -0.012167 0.1587
-0.225 -0.0113906 0.151875
-0.22 -0.010648 0.1452
-0.215 -0.00993838 0.138675
-0.21 -0.009261 0.1323
-0.205 -0.00861513 0.126075
-0.2 -0.008 0.12
-0.195 -0.00741488 0.114075
-0.19 -0.006859 0.1083
-0.185 -0.00633163 0.102675
-0.18 -0.005832 0.0972
-0.175 -0.00535938 0.091875
-0.17 -0.004913 0.0867
-0.165 -0.00449213 0.081675
-0.16 -0.004096 0.0768
-0.155 -0.00372388 0.072075
-0.15 -0.003375 0.0675
-0.145 -0.00304863 0.063075
-0.14 -0.002744 0.0588
-0.135 -0.00246038 0.054675
-0.13 -0.002197 0.0507
-0.125 -0.00195313 0.046875
-0.12 -0.001728 0.0432
-0.115 -0.00152088 0.039675
-0.11 -0.001331 0.0363
-0.105 -0.00115763 0.033075
-0.1 -0.001 0.03
-0.095 -0.000857375 0.027075
-0.09 -0.000729 0.0243
-0.085 -0.000614125 0.021675
-0.08 -0.000512 0.0192
-0.075 -0.000421875 0.016875
-0.07 -0.000343 0.0147
-0.065 -0.000274625 0.012675
-0.06 -0.000216 0.0108
-0.055 -0.000166375 0.009075
-0.05 -0.000125 0.0075
-0.045 -9.1125e-05 0.006075
-0.04 -6.4e-05 0.0048
-0.035 -4.2875e-05 0.003675
-0.03 -2.7e-05 0.0027
-0.025 -1.5625e-05 0.001875
-0.02 -8e-06 0.0012
-0.015 -3.375e-06 0.000675
-0.01 -1e-06 0.0003
-0.005 -1.25e-07 7.5e-05
-8.44446e-14 -6.02165e-40 1e-14
0.005 1.25e-07 7.5e-05
0.01 1e-06 0.0003
0.015 3.375e-06 0.000675
0.02 8e-06 0.0012
0.025 1.5625e-05 0.001875
0.03 2.7e-05 0.0027
0.035 4.2875e-05 0.003675
0.04 6.4e-05 0.0048
0.045 9.1125e-05 0.006075
0.05 0.000125 0.0075
0.055 0.000166375 0.009075
0.06 0.000216 0.0108
0.065 0.000274625 0.012675
0.07 0.000343 0.0147
0.075 0.000421875 0.016875
0.08 0.000512 0.0192
0.085 0.000614125 0.021675
0.09 0.000729 0.0243
0.095 0.000857375 0.027075
0.1 0.001 0.03
0.105 0.00115762 0.033075
0.11 0.001331 0.0363
0.115 0.00152087 0.039675
0.12 0.001728 0.0432
0.125 0.00195312 0.046875
0.13 0.002197 0.0507
0.135 0.00246037 0.054675
0.14 0.002744 0.0588
0.145 0.00304862 0.063075
0.15 0.003375 0.0675
0.155 0.00372387 0.072075
0.16 0.004096 0.0768
0.165 0.00449212 0.081675
0.17 0.004913 0.0867
0.175 0.00535937 0.091875
0.18 0.005832 0.0972
0.185 0.00633162 0.102675
0.19 0.006859 0.1083
0.195 0.00741487 0.114075
0.2 0.008 0.12
0.205 0.00861512 0.126075
0.21 0.009261 0.1323
0.215 0.00993837 0.138675
0.22 0.010648 0.1452
0.225 0.0113906 0.151875
0.23 0.012167 0.1587
0.235 0.0129779 0.165675
0.24 0.013824 0.1728
0.245 0.0147061 0.180075
0.25 0.015625 0.1875
0.255 0.0165814 0.195075
0.26 0.017576 0.2028
0.265 0.0186096 0.210675
0.27 0.019683 0.2187
0.275 0.0207969 0.226875
0.28 0.021952 0.2352
0.285 0.0231491 0.243675
0.29 0.024389 0.2523
0.295 0.0256724 0.261075
0.3 0.027 0.27
0.305 0.0283726 0.279075
0.31 0.029791 0.2883
0.315 0.0312559 0.297675
0.32 0.032768 0.3072
0.325 0.0343281 0.316875
0.33 0.035937 0.3267
0.335 0.0375954 0.336675
0.34 0.039304 0.3468
0.345 0.0410636 0.357075
0.35 0.042875 0.3675
0.355 0.0447389 0.378075
0.36 0.046656 0.3888
0.365 0.0486271 0.399675
0.37 0.050653 0.4107
0.375 0.0527344 0.421875
0.38 0.054872 0.4332
0.385 0.0570666 0.444675
0.39 0.059319 0.4563
0.395 0.0616299 0.468075
0.4 0.064 0.48
0.405 0.0664301 0.492075
0.41 0.068921 0.5043
0.415 0.0714734 0.516675
0.42 0.074088 0.5292
0.425 0.0767656 0.541875
0.43 0.079507 0.5547
0.435 0.0823129 0.567675
0.44 0.085184 0.5808
0.445 0.0881211 0.594075
0.45 0.091125 0.6075
0.455 0.0941964 0.621075
0.46 0.097336 0.6348
0.465 0.100545 0.648675
0.47 0.103823 0.6627
0.475 0.107172 0.676875
0.48 0.110592 0.6912
0.485 0.114084 0.705675
0.49 0.117649 0.7203
0.495 0.121287 0.735075
0.5 0.125 0.75
0.505 0.128788 0.765075
0.51 0.132651 0.7803
0.515 0.136591 0.795675
0.52 0.140608 0.8112
0.525 0.144703 0.826875
0.53 0.148877 0.8427
0.535 0.15313 0.858675
0.54 0.157464 0.8748
0.545 0.161879 0.891075
0.55 0.166375 0.9075
0.555 0.170954 0.924075
0.56 0.175616 0.9408
0.565 0.180362 0.957675
0.57 0.185193 0.9747
0.575 0.190109 0.991875
0.58 0.195112 1.0092
0.585 0.200202 1.02667
0.59 0.205379 1.0443
0.595 0.210645 1.06207
0.6 0.216 1.08
0.605 0.221445 1.09807
0.61 0.226981 1.1163
0.615 0.232608 1.13467
0.62 0.238328 1.1532
0.625 0.244141 1.17187
0.63 0.250047 1.1907
0.635 0.256048 1.20967
0.64 0.262144 1.2288
0.645 0.268336 1.24807
0.65 0.274625 1.2675
0.655 0.281011 1.28707
0.66 0.287496 1.3068
0.665 0.29408 1.32667
0.67 0.300763 1.3467
0.675 0.307547 1.36687
0.68 0.314432 1.3872
0.685 0.321419 1.40767
0.69 0.328509 1.4283
0.695 0.335702 1.44907
0.7 0.343 1.47
0.705 0.350403 1.49107
0.71 0.357911 1.5123
0.715 0.365526 1.53367
0.72 0.373248 1.5552
0.725 0.381078 1.57687
0.73 0.389017 1.5987
0.735 0.397065 1.62067
0.74 0.405224 1.6428
0.745 0.413494 1.66507
0.75 0.421875 1.6875
0.755 0.430369 1.71007
0.76 0.438976 1.7328
0.765 0.447697 1.75567
0.77 0.456533 1.7787
0.775 0.465484 1.80187
0.78 0.474552 1.8252
0.785 0.483737 1.84867
0.79 0.493039 1.8723
0.795 0.50246 1.89607
0.8 0.512 1.92
0.805 0.52166 1.94407
0.81 0.531441 1.9683
0.815 0.541343 1.99267
0.82 0.551368 2.0172
0.825 0.561516 2.04187
0.83 0.571787 2.0667
0.835 0.582183 2.09167
0.84 0.592704 2.1168
0.845 0.603351 2.14207
0.85 0.614125 2.1675
0.855 0.625026 2.19307
0.86 0.636056 2.2188
0.865 0.647215 2.24467
0.87 0.658503 2.2707
0.875 0.669922 2.29687
0.88 0.681472 2.3232
0.885 0.693154 2.34967
0.89 0.704969 2.3763
0.895 0.716917 2.40307
0.9 0.729 2.43
0.905 0.741218 2.45707
0.91 0.753571 2.4843
0.915 0.766061 2.51167
0.92 0.778688 2.5392
0.925 0.791453 2.56687
0.93 0.804357 2.5947
0.935 0.8174 2.62267
0.94 0.830584 2.6508
0.945 0.843909 2.67907
0.95 0.857375 2.7075
0.955 0.870984 2.73607
0.96 0.884736 2.7648
0.965 0.898632 2.79367
0.97 0.912673 2.8227
0.975 0.926859 2.85187
0.98 0.941192 2.8812
0.985 0.955672 2.91067
0.99 0.970299 2.9403
0.995 0.985075 2.97007
1 1 3
1.005 1.01508 3.03008
1.01 1.0303 3.0603
1.015 1.04568 3.09068
1.02 1.06121 3.1212
1.025 1.07689 3.15188
1.03 1.09273 3.1827
1.035 1.10872 3.21368
1.04 1.12486 3.2448
1.045 1.14117 3.27608
1.05 1.15762 3.3075
1.055 1.17424 3.33908
1.06 1.19102 3.3708
1.065 1.20795 3.40268
1.07 1.22504 3.4347
1.075 1.2423 3.46688
1.08 1.25971 3.4992
1.085 1.27729 3.53168
1.09 1.29503 3.5643
1.095 1.31293 3.59708
1.1 1.331 3.63
1.105 1.34923 3.66308
1.11 1.36763 3.6963
1.115 1.3862 3.72968
1.12 1.40493 3.7632
1.125 1.42383 3.79688
1.13 1.4429 3.8307
1.135 1.46214 3.86468
1.14 1.48154 3.8988
1.145 1.50112 3.93308
1.15 1.52087 3.9675
1.155 1.5408 4.00208
1.16 1.5609 4.0368
1.165 1.58117 4.07168
1.17 1.60161 4.1067
1.175 1.62223 4.14188
1.18 1.64303 4.1772
1.185 1.66401 4.21268
1.19 1.68516 4.2483
1.195 1.70649 4.28408
1.2 1.728 4.32
1.205 1.74969 4.35608
1.21 1.77156 4.3923
1.215 1.79361 4.42868
1.22 1.81585 4.4652
1.225 1.83827 4.50188
1.23 1.86087 4.5387
1.235 1.88365 4.57568
1.24 1.90662 4.6128
1.245 1.92978 4.65008
1.25 1.95312 4.6875
1.255 1.97666 4.72508
1.26 2.00038 4.7628
1.265 2.02428 4.80068
1.27 2.04838 4.8387
1.275 2.07267 4.87688
1.28 2.09715 4.9152
1.285 2.12182 4.95368
1.29 2.14669 4.9923
1.295 2.17175 5.03108
1.3 2.197 5.07
1.305 2.22245 5.10908
1.31 2.24809 5.1483
1.315 2.27393 5.18768
1.32 2.29997 5.2272
1.325 2.3262 5.26688
1.33 2.35264 5.3067
1.335 2.37927 5.34668
1.34 2.4061 5.3868
1.345 2.43314 5.42708
1.35 2.46037 5.4675
1.355 2.48781 5.50808
1.36 2.51546 5.5488
1.365 2.5433 5.58968
1.37 2.57135 5.6307
1.375 2.59961 5.67188
1.38 2.62807 5.7132
1.385 2.65674 5.75468
1.39 2.68562 5.7963
1.395 2.7147 5.83808
1.4 2.744 5.88
1.405 2.77351 5.92208
1.41 2.80322 5.9643
1.415 2.83315 6.00668
1.42 2.86329 6.0492
1.425 2.89364 6.09188
1.43 2.92421 6.1347
1.435 2.95499 6.17768
1.44 2.98598 6.2208
1.445 3.0172 6.26408
1.45 3.04862 6.3075
1.455 3.08027 6.35108
1.46 3.11214 6.3948
1.465 3.14422 6.43868
1.47 3.17652 6.4827
1.475 3.20905 6.52688
1.48 3.24179 6.5712
1.485 3.27476 6.61568
1.49 3.30795 6.6603
1.495 3.34136 6.70508
1.5 3.375 6.75
1.505 3.40886 6.79508
1.51 3.44295 6.8403
1.515 3.47727 6.88568
1.52 3.51181 6.9312
1.525 3.54658 6.97688
1.53 3.58158 7.0227
1.535 3.61681 7.06868
1.54 3.65226 7.1148
1.545 3.68795 7.16108
1.55 3.72387 7.2075
1.555 3.76003 7.25408
1.56 3.79642 7.3008
1.565 3.83304 7.34768
1.57 3.86989 7.3947
1.575 3.90698 7.44188
1.58 3.94431 7.4892
1.585 3.98188 7.53668
1.59 4.01968 7.5843
1.595 4.05772 7.63208
1.6 4.096 7.68
1.605 4.13452 7.72808
1.61 4.17328 7.7763
1.615 4.21228 7.82468
1.62 4.25153 7.8732
1.625 4.29102 7.92188
1.63 4.33075 7.9707
1.635 4.37072 8.01968
1.64 4.41094 8.0688
1.645 4.45141 8.11808
1.65 4.49212 8.1675
1.655 4.53309 8.21708
1.66 4.5743 8.2668
1.665 4.61575 8.31668
1.67 4.65746 8.3667
1.675 4.69942 8.41688
1.68 4.74163 8.4672
1.685 4.78409 8.51768
1.69 4.82681 8.5683
1.695 4.86978 8.61908
1.7 4.913 8.67
1.705 4.95648 8.72108
1.71 5.00021 8.7723
1.715 5.0442 8.82368
1.72 5.08845 8.8752
1.725 5.13295 8.92688
1.73 5.17772 8.9787
1.735 5.22274 9.03068
1.74 5.26802 9.0828
1.745 5.31357 9.13508
1.75 5.35937 9.1875
1.755 5.40544 9.24008
1.76 5.45178 9.2928
1.765 5.49837 9.34568
1.77 5.54523 9.3987
1.775 5.59236 9.45188
1.78 5.63975 9.5052
1.785 5.68741 9.55868
1.79 5.73534 9.6123
1.795 5.78353 9.66608
1.8 5.832 9.72
1.805 5.88074 9.77408
1.81 5.92974 9.8283
1.815 5.97902 9.88268
1.82 6.02857 9.9372
1.825 6.07839 9.99188
1.83 6.12849 10.0467
1.835 6.17886 10.1017
1.84 6.2295 10.1568
1.845 6.28043 10.2121
1.85 6.33162 10.2675
1.855 6.3831 10.3231
1.86 6.43486 10.3788
1.865 6.48689 10.4347
1.87 6.5392 10.4907
1.875 6.5918 10.5469
1.88 6.64467 10.6032
1.885 6.69783 10.6597
1.89 6.75127 10.7163
1.895 6.80499 10.7731
1.9 6.859 10.83
1.905 6.91329 10.8871
1.91 6.96787 10.9443
1.915 7.02274 11.0017
1.92 7.07789 11.0592
1.925 7.13333 11.1169
1.93 7.18906 11.1747
1.935 7.24508 11.2327
1.94 7.30138 11.2908
1.945 7.35798 11.3491
1.95 7.41487 11.4075
1.955 7.47206 11.4661
1.96 7.52954 11.5248
1.965 7.58731 11.5837
1.97 7.64537 11.6427
1.975 7.70373 11.7019
1.98 7.76239 11.7612
1.985 7.82135 11.8207
1.99 7.8806 11.8803
1.995 7.94015 11.9401
2 8 12
2.005 8.06015 12.0601
2.01 8.1206 12.1203
2.015 8.18135 12.1807
2.02 8.24241 12.2412
2.025 8.30377 12.3019
2.03 8.36543 12.3627
2.035 8.42739 12.4237
2.04 8.48966 12.4848
2.045 8.55224 12.5461
2.05 8.61512 12.6075
2.055 8.67832 12.6691
2.06 8.74182 12.7308
2.065 8.80562 12.7927
2.07 8.86974 12.8547
2.075 8.93417 12.9169
2.08 8.99891 12.9792
2.085 9.06396 13.0417
2.09 9.12933 13.1043
2.095 9.19501 13.1671
2.1 9.261 13.23
2.105 9.32731 13.2931
2.11 9.39393 13.3563
2.115 9.46087 13.4197
2.12 9.52813 13.4832
2.125 9.5957 13.5469
2.13 9.6636 13.6107
2.135 9.73181 13.6747
2.14 9.80034 13.7388
2.145 9.8692 13.8031
2.15 9.93837 13.8675
2.155 10.0079 13.9321
2.16 10.0777 13.9968
2.165 10.1478 14.0617
2.17 10.2183 14.1267
2.175 10.2891 14.1919
2.18 10.3602 14.2572
2.185 10.4317 14.3227
2.19 10.5035 14.3883
2.195 10.5756 14.4541
2.2 10.648 14.52
2.205 10.7208 14.5861
2.21 10.7939 14.6523
2.215 10.8673 14.7187
2.22 10.941 14.7852
2.225 11.0151 14.8519
2.23 11.0896 14.9187
2.235 11.1643 14.9857
2.24 11.2394 15.0528
2.245 11.3149 15.1201
2.25 11.3906 15.1875
2.255 11.4667 15.2551
2.26 11.5432 15.3228
2.265 11.62 15.3907
2.27 11.6971 15.4587
2.275 11.7745 15.5269
2.28 11.8524 15.5952
2.285 11.9305 15.6637
2.29 12.009 15.7323
2.295 12.0878 15.8011
2.3 12.167 15.87
2.305 12.2465 15.9391
2.31 12.3264 16.0083
2.315 12.4066 16.0777
2.32 12.4872 16.1472
2.325 12.5681 16.2169
2.33 12.6493 16.2867
2.335 12.7309 16.3567
2.34 12.8129 16.4268
2.345 12.8952 16.4971
2.35 12.9779 16.5675
2.355 13.0609 16.6381
2.36 13.1443 16.7088
2.365 13.228 16.7797
2.37 13.3121 16.8507
2.375 13.3965 16.9219
2.38 13.4813 16.9932
2.385 13.5664 17.0647
2.39 13.6519 17.1363
2.395 13.7378 17.2081
2.4 13.824 17.28
2.405 13.9106 17.3521
2.41 13.9975 17.4243
2.415 14.0848 17.4967
2.42 14.1725 17.5692
2.425 14.2605 17.6419
2.43 14.3489 17.7147
2.435 14.4377 17.7877
2.44 14.5268 17.8608
2.445 14.6163 17.9341
2.45 14.7061 18.0075
2.455 14.7963 18.0811
2.46 14.8869 18.1548
2.465 14.9779 18.2287
2.47 15.0692 18.3027
2.475 15.1609 18.3769
2.48 15.253 18.4512
2.485 15.3454 18.5257
2.49 15.4382 18.6003
2.495 15.5314 18.6751
2.5 15.625 18.75
2.505 15.7189 18.8251
2.51 15.8133 18.9003
2.515 15.9079 18.9757
2.52 16.003 19.0512
2.525 16.0985 19.1269
2.53 16.1943 19.2027
2.535 16.2905 19.2787
2.54 16.3871 19.3548
2.545 16.484 19.4311
2.55 16.5814 19.5075
2.555 16.6791 19.5841
2.56 16.7772 19.6608
2.565 16.8757 19.7377
2.57 16.9746 19.8147
2.575 17.0739 19.8919
2.58 17.1735 19.9692
2.585 17.2736 20.0467
2.59 17.374 20.1243
2.595 17.4748 20.2021
2.6 17.576 20.28
2.605 17.6776 20.3581
2.61 17.7796 20.4363
2.615 17.882 20.5147
2.62 17.9847 20.5932
2.625 18.0879 20.6719
2.63 18.1914 20.7507
2.635 18.2954 20.8297
2.64 18.3997 20.9088
2.645 18.5045 20.9881
2.65 18.6096 21.0675
2.655 18.7152 21.1471
2.66 18.8211 21.2268
2.665 18.9274 21.3067
2.67 19.0342 21.3867
2.675 19.1413 21.4669
2.68 19.2488 21.5472
2.685 19.3568 21.6277
2.69 19.4651 21.7083
2.695 19.5739 21.7891
2.7 19.683 21.87
2.705 19.7926 21.9511
2.71 19.9025 22.0323
2.715 20.0129 22.1137
2.72 20.1236 22.1952
2.725 20.2348 22.2769
2.73 20.3464 22.3587
2.735 20.4584 22.4407
2.74 20.5708 22.5228
2.745 20.6836 22.6051
2.75 20.7969 22.6875
2.755 20.9105 22.7701
2.76 21.0246 22.8528
2.765 21.139 22.9357
2.77 21.2539 23.0187
2.775 21.3692 23.1019
2.78 21.485 23.1852
2.785 21.6011 23.2687
2.79 21.7176 23.3523
2.795 21.8346 23.4361
2.8 21.952 23.52
2.805 22.0698 23.6041
2.81 22.188 23.6883
2.815 22.3067 23.7727
2.82 22.4258 23.8572
2.825 22.5453 23.9419
2.83 22.6652 24.0267
2.835 22.7855 24.1117
2.84 22.9063 24.1968
2.845 23.0275 24.2821
2.85 23.1491 24.3675
2.855 23.2712 24.4531
2.86 23.3937 24.5388
2.865 23.5166 24.6247
2.87 23.6399 24.7107
2.875 23.7637 24.7969
2.88 23.8879 24.8832
2.885 24.0125 24.9697
2.89 24.1376 25.0563
2.895 24.2631 25.1431
2.9 24.389 25.23
2.905 24.5154 25.3171
2.91 24.6422 25.4043
2.915 24.7694 25.4917
2.92 24.8971 25.5792
2.925 25.0252 25.6669
2.93 25.1538 25.7547
2.935 25.2828 25.8427
2.94 25.4122 25.9308
2.945 25.5421 26.0191
2.95 25.6724 26.1075
2.955 25.8031 26.1961
2.96 25.9343 26.2848
2.965 26.066 26.3737
2.97 26.1981 26.4627
2.975 26.3306 26.5519
2.98 26.4636 26.6412
2.985 26.597 26.7307
2.99 26.7309 26.8203
2.995 26.8652 26.9101
3 27 27
3.005 27.1352 27.0901
3.01 27.2709 27.1803
3.015 27.407 27.2707
3.02 27.5436 27.3612
3.025 27.6806 27.4519
3.03 27.8181 27.5427
3.035 27.9561 27.6337
3.04 28.0945 27.7248
3.045 28.2333 27.8161
3.05 28.3726 27.9075
3.055 28.5124 27.9991
3.06 28.6526 28.0908
3.065 28.7933 28.1827
3.07 28.9344 28.2747
3.075 29.076 28.3669
3.08 29.2181 28.4592
3.085 29.3606 28.5517
3.09 29.5036 28.6443
3.095 29.6471 28.7371
3.1 29.791 28.83
3.105 29.9354 28.9231
3.11 30.0802 29.0163
3.115 30.2255 29.1097
3.12 30.3713 29.2032
3.125 30.5176 29.2969
3.13 30.6643 29.3907
3.135 30.8115 29.4847
3.14 30.9591 29.5788
3.145 31.1073 29.6731
3.15 31.2559 29.7675
3.155 31.4049 29.8621
3.16 31.5545 29.9568
3.165 31.7045 30.0517
3.17 31.855 30.1467
3.175 32.006 30.2419
3.18 32.1574 30.3372
3.185 32.3094 30.4327
3.19 32.4618 30.5283
3.195 32.6146 30.6241
3.2 32.768 30.72
3.205 32.9218 30.8161
3.21 33.0762 30.9123
3.215 33.231 31.0087
3.22 33.3862 31.1052
3.225 33.542 31.2019
3.23 33.6983 31.2987
3.235 33.855 31.3957
3.24 34.0122 31.4928
3.245 34.1699 31.5901
3.25 34.3281 31.6875
3.255 34.4868 31.7851
3.26 34.646 31.8828
3.265 34.8056 31.9807
3.27 34.9658 32.0787
3.275 35.1264 32.1769
3.28 35.2876 32.2752
3.285 35.4492 32.3737
3.29 35.6113 32.4723
3.295 35.7739 32.5711
3.3 35.937 32.67
3.305 36.1006 32.7691
3.31 36.2647 32.8683
3.315 36.4293 32.9677
3.32 36.5944 33.0672
3.325 36.76 33.1669
3.33 36.926 33.2667
3.335 37.0926 33.3667
3.34 37.2597 33.4668
3.345 37.4273 33.5671
3.35 37.5954 33.6675
3.355 37.764 33.7681
3.36 37.9331 33.8688
3.365 38.1027 33.9697
3.37 38.2728 34.0707
3.375 38.4434 34.1719
3.38 38.6145 34.2732
3.385 38.7861 34.3747
3.39 38.9582 34.4763
3.395 39.1309 34.5781
3.4 39.304 34.68
3.405 39.4777 34.7821
3.41 39.6518 34.8843
3.415 39.8265 34.9867
3.42 40.0017 35.0892
3.425 40.1774 35.1919
3.43 40.3536 35.2947
3.435 40.5303 35.3977
3.44 40.7076 35.5008
3.445 40.8853 35.6041
3.45 41.0636 35.7075
3.455 41.2424 35.8111
3.46 41.4217 35.9148
3.465 41.6016 36.0187
3.47 41.7819 36.1227
3.475 41.9628 36.2269
3.48 42.1442 36.3312
3.485 42.3261 36.4357
3.49 42.5085 36.5403
3.495 42.6915 36.6451
3.5 42.875 36.75
3.505 43.059 36.8551
3.51 43.2436 36.9603
3.515 43.4286 37.0657
3.52 43.6142 37.1712
3.525 43.8003 37.2769
3.53 43.987 37.3827
3.535 44.1742 37.4887
3.54 44.3619 37.5948
3.545 44.5501 37.7011
3.55 44.7389 37.8075
3.555 44.9282 37.9141
3.56 45.118 38.0208
3.565 45.3084 38.1277
3.57 45.4993 38.2347
3.575 45.6907 38.3419
3.58 45.8827 38.4492
3.585 46.0752 38.5567
3.59 46.2683 38.6643
3.595 46.4619 38.7721
3.6 46.656 38.88
3.605 46.8507 38.9881
3.61 47.0459 39.0963
3.615 47.2416 39.2047
3.62 47.4379 39.3132
3.625 47.6348 39.4219
3.63 47.8321 39.5307
3.635 48.0301 39.6397
3.64 48.2285 39.7488
3.645 48.4276 39.8581
3.65 48.6271 39.9675
3.655 48.8272 40.0771
3.66 49.0279 40.1868
3.665 49.2291 40.2967
3.67 49.4309 40.4067
3.675 49.6332 40.5169
3.68 49.836 40.6272
3.685 50.0394 40.7377
3.69 50.2434 40.8483
3.695 50.4479 40.9591
3.7 50.653 41.07
3.705 50.8586 41.1811
3.71 51.0648 41.2923
3.715 51.2716 41.4037
3.72 51.4788 41.5152
3.725 51.6867 41.6269
3.73 51.8951 41.7387
3.735 52.1041 41.8507
3.74 52.3136 41.9628
3.745 52.5237 42.0751
3.75 52.7344 42.1875
3.755 52.9456 42.3001
3.76 53.1574 42.4128
3.765 53.3697 42.5257
3.77 53.5826 42.6387
3.775 53.7961 42.7519
3.78 54.0102 42.8652
3.785 54.2248 42.9787
3.79 54.4399 43.0923
3.795 54.6557 43.2061
3.8 54.872 43.32
3.805 55.0889 43.4341
3.81 55.3063 43.5483
3.815 55.5244 43.6627
3.82 55.743 43.7772
3.825 55.9621 43.8919
3.83 56.1819 44.0067
3.835 56.4022 44.1217
3.84 56.6231 44.2368
3.845 56.8446 44.3521
3.85 57.0666 44.4675
3.855 57.2893 44.5831
3.86 57.5125 44.6988
3.865 57.7362 44.8147
3.87 57.9606 44.9307
3.875 58.1855 45.0469
3.88 58.4111 45.1632
3.885 58.6372 45.2797
3.89 58.8639 45.3963
3.895 59.0911 45.5131
3.9 59.319 45.63
3.905 59.5474 45.7471
3.91 59.7765 45.8643
3.915 60.0061 45.9817
3.92 60.2363 46.0992
3.925 60.4671 46.2169
3.93 60.6985 46.3347
3.935 60.9304 46.4527
3.94 61.163 46.5708
3.945 61.3961 46.6891
3.95 61.6299 46.8075
3.955 61.8642 46.9261
3.96 62.0991 47.0448
3.965 62.3347 47.1637
3.97 62.5708 47.2827
3.975 62.8075 47.4019
3.98 63.0448 47.5212
3.985 63.2827 47.6407
3.99 63.5212 47.7603
3.995 63.7603 47.8801
4 64 48
4.005 64.2403 48.1201
4.01 64.4812 48.2403
4.015 64.7227 48.3607
4.02 64.9648 48.4812
4.025 65.2075 48.6019
4.03 65.4508 48.7227
4.035 65.6947 48.8437
4.04 65.9393 48.9648
4.045 66.1844 49.0861
4.05 66.4301 49.2075
4.055 66.6765 49.3291
4.06 66.9234 49.4508
4.065 67.171 49.5727
4.07 67.4191 49.6947
4.075 67.6679 49.8169
4.08 67.9173 49.9392
4.085 68.1673 50.0617
4.09 68.4179 50.1843
4.095 68.6692 50.3071
4.1 68.921 50.43
4.105 69.1735 50.5531
4.11 69.4265 50.6763
4.115 69.6802 50.7997
4.12 69.9345 50.9232
4.125 70.1895 51.0469
4.13 70.445 51.1707
4.135 70.7012 51.2947
4.14 70.9579 51.4188
4.145 71.2153 51.5431
4.15 71.4734 51.6675
4.155 71.732 51.7921
4.16 71.9913 51.9168
4.165 72.2512 52.0417
4.17 72.5117 52.1667
4.175 72.7729 52.2919
4.18 73.0346 52.4172
4.185 73.297 52.5427
4.19 73.5601 52.6683
4.195 73.8237 52.7941
4.2 74.088 52.92
4.205 74.3529 53.0461
4.21 74.6185 53.1723
4.215 74.8846 53.2987
4.22 75.1514 53.4252
4.225 75.4189 53.5519
4.23 75.687 53.6787
4.235 75.9557 53.8057
4.24 76.225 53.9328
4.245 76.495 54.0601
4.25 76.7656 54.1875
4.255 77.0369 54.3151
4.26 77.3088 54.4428
4.265 77.5813 54.5707
4.27 77.8545 54.6987
4.275 78.1283 54.8269
4.28 78.4028 54.9552
4.285 78.6778 55.0837
4.29 78.9536 55.2123
4.295 79.23 55.3411
4.3 79.507 55.47
4.305 79.7847 55.5991
4.31 80.063 55.7283
4.315 80.342 55.8577
4.32 80.6216 55.9872
4.325 80.9018 56.1169
4.33 81.1827 56.2467
4.335 81.4643 56.3767
4.34 81.7465 56.5068
4.345 82.0294 56.6371
